Domaine	Title	Text	Tag	URL
faits-divers	SEINE-ET-MARNE : UN DÉTENU EN PERMISSION S’ATTAQUE VIOLEMMENT À UNE FEMME À COUPS DE MARTEAU	Reconnaissant «l'échec épouvantable» d'Ottawa dans ses relations avec les communautés autochtones, le chef du gouvernement s'est notamment dit en faveur d'un «débat d'urgence» à ce sujet à la Chambre des communes. Il s'est également engagé à financer la recherche et l'exhumation de victimes sur d'autres sites d'anciens pensionnats. Une promesse qui a fait réagir Eddie Charlie, ancien élève de l'un de ces établissements, sur la chaîne CTV : «Il ne fait aucun doute qu'ils vont en trouver d'autres».	TRANSITION ÉNERGÉTIQUE	https://www.cnews.fr/faits-divers/2021-06-01/seine-et-marne-un-detenu-en-permission-sattaque-violemment-une-femme-coups
faits-divers	DOUBS : L'AUXILIAIRE DE VIE AURAIT DÉROBÉ 140.000 EUROS AU VIEIL HOMME DONT ELLE S'OCCUPAIT	Une note interne du groupe Nestlé, que le quotidien britannique Financial Times a pu consulter, indique que 60 % des produits commercialisés par le géant suisse de l'industrie agroalimentaire ne peuvent pas être considérés comme «bons» pour la santé.	RÉCHAUFFEMENT CLIMATIQUE	https://www.cnews.fr/faits-divers/2021-06-01/doubs-lauxiliaire-de-vie-aurait-derobe-140000-euros-au-vieil-homme-dont-elle
faits-divers	BELGIQUE : UNE MÈRE ÉGORGÉE EN PLEINE RUE DEVANT SON ENFANT	Selon le quotidien britannique, une présentation a été diffusée aux cadres supérieurs du groupe, indiquant que seuls 37 % des produits de Nestlé, comprenant les boissons, obtenaient une note supérieure à 3,5 sur 5 dans le système de notation par étoiles en Australie, similaire au Nutriscore français. Ce seuil de 3,5 étant la note minimum à obtenir pour coller à la «définition reconnue de la santé», selon les scientifiques qui ont mis au point ce système d'évaluation.	ENVIRONNEMENT	https://www.cnews.fr/faits-divers/2021-06-01/belgique-une-mere-egorgee-en-pleine-rue-devant-son-enfant-1087967
faits-divers	CHAMPS-ÉLYSÉES : UN AUTOMOBILISTE ÉCRASE UN HOMME APRÈS UNE ALTERCATION	Le document indiquerait par ailleurs que 96 % des boissons vendues par Nestlé n’atteignent pas ce palier, soit la quasi-totalité des boissons proposées, à l’exception du café pur. Par ailleurs, 99 % de son offre de confiserie et glaces se trouve également en dessous de ce seuil, et la firme a précisé que certaines catégories de produits «ne seront jamais saines». Le chiffre de 60 % évoqué dans la présentation ne prend toutefois pas en compte la nourriture infantile, la nourriture pour animaux, et la nutrition médicale, qui représentent environ la moitié des activités de Nestlé en termes de chiffre d’affaires.	ENVIRONNEMENT	https://www.cnews.fr/faits-divers/2021-05-31/champs-elysees-un-automobiliste-ecrase-un-homme-apres-une-altercation
faits-divers	FÉMINICIDE À DOUAI : LE CONJOINT DE LA VICTIME MIS EN EXAMEN ET PLACÉ EN DÉTENTION PROVISOIRE	Ce document vient donc ternir l’image de Nestlé, qui affirme travailler depuis des années à l’amélioration de la qualité de ses produits, dans une période où la lutte contre l’obésité est l’une des priorités en matière d’alimentation. Selon le Financial Times, le document indique que le groupe a «apporté des améliorations significatives à [ses] produits... mais [son] portefeuille n'est toujours pas à la hauteur des définitions externes de la santé dans un contexte où la pression réglementaire et les exigences des consommateurs montent en flèche.»	CLIMAT	https://www.cnews.fr/faits-divers/2021-05-31/feminicide-douai-le-conjoint-de-la-victime-mis-en-examen-et-place-en
faits-divers	MARSEILLE : UN AUTOMOBILISTE EN ÉTAT D'IVRESSE PERCUTE PLUSIEURS TABLES D'UNE TERRASSE	Le quotidien britannique a toutefois indiqué que le géant suisse, connu notamment pour ses produits Nesquik ou les Smarties, était en train de «d’examiner quels nouveaux engagements (il pourrait) prendre sur la nutrition» et qu'un nouveau plan serait dévoilé cette année. «Nous examinons l'ensemble de notre portefeuille à travers les différentes phases de la vie des consommateurs pour nous assurer que nos produits contribuent à répondre à leurs besoins nutritionnels et à soutenir une alimentation équilibrée», a d'ailleurs assuré Nestlé dans les colonnes du quotidien financier.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-31/marseille-un-automobiliste-en-etat-divresse-percute-plusieurs-tables-dune
faits-divers	UN AVION RYANAIR CONTRAINT DE SE POSER À BERLIN APRÈS UNE ALERTE À LA BOMBE	Un demi-million de morts. C'est l'atroce bilan humain de la guerre en Syrie, amorcée il y a une décennie, selon l'Observatoire syrien des droits de l'Homme (OSDH), qui a publié ce mardi une mise à jour de ses données récoltées sur le terrain.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-31/un-avion-ryanair-contraint-de-se-poser-berlin-apres-une-alerte-la-bombe
faits-divers	A PARIS, UNE PROCESSION CATHOLIQUE TRADITIONALISTE ATTAQUÉE PAR DES ANTIFASCISTES	L'ONG a ainsi ajouté plus de 100.000 victimes, dont elle a pu documenter la mort, à son précédent décompte, publié en mars, qui s'élevait à plus de 388.000 décès. Depuis la révolution syrienne en 2011, point de départ de la guerre civile, jusqu'au 30 mai 2021, ce sont donc pas moins de 494.438 personnes qui sont mortes durant le conflit.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-30/paris-une-procession-catholique-attaquee-par-des-antifascistes-1087229
faits-divers	CREUSE : UNE FEMME ATTAQUÉE AU COUTEAU PAR SON EX-CONJOINT	Parmi elles, près de 160.000 civils, dont 25.000 enfants âgés de moins de 18 ans, selon l'Observatoire basé au Royaume-Uni, qui dispose d'un vaste réseau de sources militaires et médicales à travers la Syrie.	BAS-RHIN	https://www.cnews.fr/faits-divers/2021-05-30/creuse-une-femme-attaquee-au-couteau-par-son-ex-conjoint-1087133
faits-divers	XAVIER DUPONT DE LIGONNÈS : UNE ABBAYE DE L'INDRE PERQUISITIONNÉE APRÈS UN SIGNALEMENT	Du côté des belligérants, le conflit a, en dix ans, provoqué la mort de plus de 168.000 combattants prorégime, dont plus de la moitié de soldats syriens du président Bachar al-Assad (91.000). Chez les rebelles, comprenant les islamistes, près de 80.000 victimes ont été dénombrées. Enfin, plus de 68.000 jihadistes, principalement de Daesh et de Hayat Tahrir al-Sham (HTS), l'ex-branche syrienne d'al-Qaida, ont été tués.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-30/xavier-dupont-de-ligonnes-une-abbaye-de-lindre-perquisitionnee-apres-un
faits-divers	ORNE : UNE GENDARMERIE VISÉE PAR DES TIRS DE MORTIER	L'OSDH souligne que ce bilan n'inclut pas les plus de 47.000 civils «tués sous la torture dans les centres de détention et les prisons du régime de Bachar al-Assad», réélu triomphalement la semaine dernière avec 95 % des voix. Par ailleurs, les statistiques restent incomplètes par manque d'informations sur le nombre de victimes parmi les soldats de la coalition internationale anti-jihadiste, et par la difficulté de documenter les décès des civils dans certaines régions reculées de Syrie.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-30/orne-une-gendarmerie-visee-par-des-tirs-de-mortier-1087073
faits-divers	HÉRAULT : UNE MÈRE DE FAMILLE LAISSE MOURIR DE FAIM SA FILLE DE 13 ANS	Selon l'ONG, les opérations militaires, bombardements, tirs et explosions depuis le début du conflit ont blessé 2,1 millions de Syriens. Il y a eu également 13 millions de civils déplacés. Depuis l'an dernier, l'intensité des combats a faibli, principalement en raison d'un cessez-le-feu dans la région d'Idleb, le dernier grand bastion jihadiste et rebelle, et de la pandémie de coronavirus, qui a accaparé les efforts des belligérants.	JUSTICE	https://www.cnews.fr/faits-divers/2021-05-28/herault-une-mere-de-famille-laisse-mourir-de-faim-sa-fille-de-13-ans-1086656
faits-divers	MEURTHE-ET-MOSELLE : UN APPEL À TÉMOINS LANCÉ APRÈS LA DISPARITION INQUIÉTANTE D'UN HOMME DE 57 ANS	L’information peut susciter l’inquiétude, mais le risque d’épidémie serait «extrêmement faible», selon les autorités sanitaires chinoises. Pékin a indiqué, ce mardi 1er juin, qu’un premier cas humain de grippe aviaire de type H10N3 avait été confirmé sur son sol. Jusqu'à présent, aucun autre cas n'avait été rapporté dans le monde.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-27/meurthe-et-moselle-un-appel-temoins-lance-apres-la-disparition-inquietante
faits-divers	STALINGRAD : DEUX HOMMES SOUPÇONNÉS DE VIOL EN GARDE À VUE	La maladie, qui touche habituellement les oiseaux, a été découverte chez un patient de 41 ans, originaire de la ville de Zhenjiang (est de la Chine). Il avait été hospitalisé le 28 avril dernier pour une fièvre. «Le risque de diffusion à grande échelle (chez les humains) est extrêmement faible», a tenu toutefois à indiquer le ministère local de la Santé, précisant que le malade pourrait «a priori» bientôt sortir de l'hôpital. Aucune précision n'a en revanche été fournie sur les circonstances de sa contamination.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-27/stalingrad-deux-hommes-soupconnes-de-viol-en-garde-vue-1086285
faits-divers	UNE VOITURE SANS PERMIS ARRÊTÉE SUR L’AUTOROUTE POUR EXCÈS DE LENTEUR	Les autorités sanitaires provinciales du Jiangsu ont entre-temps testé l'ensemble des cas contacts du malade, et n'ont décelé aucune personne atteinte du virus pour l'instant.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-27/une-voiture-sans-permis-arretee-sur-lautoroute-pour-exces-de-lenteur-1086144
faits-divers	MAIRE FRAPPÉ À COUPS DE BARRE DE FER EN CÔTE-D'OR : LES 2 AGRESSEURS MIS EN EXAMEN	Le ministère de la Santé a indiqué que la grippe aviaire H10N3 (la souche retrouvée chez le malade) est «faiblement pathogène» chez les oiseaux, c'est-à-dire peu susceptible d'entraîner une maladie. Aucun autre cas humain de H10N3 n'avait été rapporté ailleurs dans le monde jusqu'à présent, selon le communiqué ministériel.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-26/maire-frappe-coups-de-barre-de-fer-en-cote-dor-les-2-agresseurs-mis-en
faits-divers	CHARENTE-MARITIME : UN DÉTENU A TENTÉ DE TUER LA PSYCHOLOGUE DE LA PRISON	Plusieurs autres souches de virus entraînant des grippes aviaires ont été découvertes chez des animaux en Chine, mais les épidémies massives parmi les humains sont rares. Celle H5N1 (entre 2003 et 2011), puis H7N9 (depuis 2013), ont donné lieu en Asie à des contaminations par contact direct avec les volailles infectées. Le H7N9 avait notamment infecté 1.668 personnes et fait 616 morts depuis 2013, selon l'Organisation des Nations unies pour l'alimentation et l'agriculture. Les cas de transmission interhumaine restent, elles, très rares.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-26/charente-maritime-un-detenu-tente-de-tuer-la-psychologue-de-la-prison
videos	BORDEAUX : 2 POLICIERS PRIS À PARTIE	En France, une souche de grippe aviaire H5N8 est présente depuis cet hiver. Elle a entraîné l'abattage de millions de volailles, principalement des canards.	FAITS DIVERS	https://www.cnews.fr/videos/faits-divers/2021-05-25/bordeaux-2-policiers-pris-partie-1085154
videos	MAIRE AGRESSÉ À OUGES : UNE ENQUÊTE A ÉTÉ OUVERTE	Un bilan plus fidèle à la réalité de la catastrophe sanitaire que traverse le pays. Le Pérou a annoncé lundi un nouveau bilan humain du coronavirus. Après réévaluation par un comité d'experts, il est plus de deux fois supérieur au nombre de décès jusque-là enregistrés, passant de 69.000 à 180.000. Un total qui fait du pays d'Amérique du Sud celui à la plus grande mortalité par habitant liée au Covid-19 dans le monde.	FAITS DIVERS	https://www.cnews.fr/videos/faits-divers/2021-05-25/ouges-le-maire-agresse-coups-de-barre-de-fer-1085139
faits-divers	SUSPECTÉ DE VENDRE DE LA DROGUE, UN HOMME SAUVÉ DE LA NOYADE PAR UN POLICIER	Le Pérou, avec ses 33 millions d'habitants, compte désormais plus de 550 morts du virus pour 100.000 personnes. Dans ce triste classement, il passe donc de la 12e à la 1ère position, selon les données de référence de l'université Johns Hopkins, loin devant la Hongrie (300 décès pour 100.000 habitants), auparavant le pays le plus touché en proportion de sa population.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-24/suspecte-de-vendre-de-la-drogue-un-homme-sauve-de-la-noyade-par-un-policier
faits-divers	PARIS : L'HOMME SOUPÇONNÉ D'AVOIR VIOLÉ UNE FEMME À STALINGRAD MIS EN EXAMEN	Globalement, avec 180.000 victimes, le Pérou, l'un des Etats d'Amérique latine les plus affectés par la pandémie, est désormais le cinquième pays de la planète au bilan humain le plus élevé, derrière les Etats-Unis (600.000), le Brésil (460.000), l'Inde (330.000) et le Mexique (225.000).	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-24/paris-lhomme-soupconne-davoir-viole-une-femme-stalingrad-presente-la-justice
faits-divers	LÈGE-CAP-FERRET : TROIS HOMMES SÉQUESTRÉS POUR DE LA DROGUE QU’ILS N’AVAIENT PAS	Le résultat d'une nouvelle méthode de comptage, soumise au gouvernement péruvien par un conseil technique mis en place en avril, composé d'experts péruviens et de spécialistes de l'Organisation mondiale de la santé (OMS). Jusque-là, seuls les décès pour lesquels un test positif au Covid-19 confirmait la maladie étaient pris en compte. Mais le manque de tests aboutissait à une sous-estimation du bilan, selon les spécialistes.	INCIDENT	https://www.cnews.fr/faits-divers/2021-05-23/lege-cap-ferret-trois-hommes-sequestres-pour-de-la-drogue-quils-navaient-pas
faits-divers	COLMAR : UN ADOLESCENT EN SCOOTER FRAPPE TROIS POLICIERS LORS D’UN CONTRÔLE	D'autres critères, six pour être précis, ont donc été ajoutés. Par exemple les «cas probables présentant un lien épidémiologique avec un cas confirmé» ou les «cas suspects de Covid-19 qui présentent un cadre clinique compatible avec la maladie». «A partir d'aujourd'hui (...) nous allons avoir des chiffres plus exhaustifs et qui seront d'une grande utilité pour la gestion de la pandémie», a déclaré lundi en conférence de presse la présidente du Conseil des ministres et numéro deux du gouvernement, Violeta Bermudez.	COMMÉMORATIONS	https://www.cnews.fr/faits-divers/2021-05-23/colmar-un-adolescent-en-scooter-frappe-trois-policiers-lors-dun-controle
faits-divers	IL GIFLE SA FEMME ET DIFFUSE LA VIDÉO SUR YOUTUBE	Le Pérou n'est pas le premier pays à revoir à la hausse son bilan humain du Covid-19. Cela a déjà été le cas notamment du Royaume-Uni, de l'Espagne, de la Russie ou encore du Mexique. Dans un rapport publié le 21 mai, l'OMS a affirmé que le nombre de décès dans le monde liés à la pandémie était «largement sous-estimé», le jugeant supérieur d'1,2 million par rapport au 1,8 million de victimes officiellement recensées.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-23/il-gifle-sa-femme-et-diffuse-la-video-sur-youtube-1084596
faits-divers	GRENOBLE : UN HOMME SE FAIT ROULER DESSUS, DEUX AUTRES POIGNARDÉS AU TOURNEVIS	La plus belle bague de fiançailles dont il ait jamais rêvé. Christian Liden, un Américain de 26 ans, a récemment découvert dans un parc naturel de l'Arkansas un sublime diamant de 2,2 carats, qu'il a ensuite utilisé pour demander en mariage sa petite amie.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-23/grenoble-un-homme-se-fait-rouler-dessus-deux-autres-poignardes-au-tournevis
faits-divers	ETATS-UNIS : UN ENFANT DE 6 ANS TUÉ PAR BALLE APRÈS UN INCIDENT ENTRE DEUX AUTOMOBILISTES	Un rêve de gosse pour le jeune homme, qui vit dans l'Etat de Washington. Depuis qu'il est au collège, il ne pense qu'à une chose : offrir une bague de fiançailles unique, composée de pierres précieuses et d'or qu'il aurait lui-même extraits, à sa future épouse.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-23/etats-unis-un-enfant-de-6-ans-tue-par-balle-apres-un-incident-entre-deux
faits-divers	TOULOUSE : UN HOMME VIOLEMMENT AGRESSÉ AU COUTEAU POUR UNE BLAGUE LORS D’UNE PARTIE DE PÉTANQUE	Après avoir passé les cinq dernières années à chercher de l'or, et en avoir trouvé assez pour fabriquer l'anneau, Christian Liden s'est lancé à la recherche d'une pierre pour couronner le tout. Sur les conseils d'un collègue, il s'est rendu début mai avec un ami, et avec le matériel adéquat, au parc naturel du Crater of Diamonds, dans l'Arkansas, pour mettre la main sur la perle rare.	FAITS DIVERS	https://www.cnews.fr/faits-divers/2021-05-22/toulouse-un-homme-violemment-agresse-au-couteau-pour-une-blague-lors-dune
